105
# x y z
8	17	14	15	3.00004629060367e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.65429278339548e+00	2.22708364356787e+02	1.03654993302760e+03	2.22708364356787e+02	1
8	17	15	16	3.00001169591290e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.17081916716815e+00	8.78886942428531e+02	1.02901767796914e+03	8.78886942428531e+02	1
9	18	10	11	3.00014543305021e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.16966384067846e+01	6.70289354735323e+01	7.84013221025604e+02	6.70289354735323e+01	1
9	18	11	12	3.00058562868437e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.05321613147040e+01	1.69172351752154e+01	5.16519753368463e+02	1.69172351752154e+01	1
9	18	12	13	3.00095736347139e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.83138876857070e+01	1.05491916551850e+01	6.15164377355457e+02	1.05491916551850e+01	1
9	18	13	14	3.00049158472356e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.73282313901990e+01	2.09378180424316e+01	9.90949897118085e+02	2.09378180424316e+01	1
9	18	14	15	3.00032222431210e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.27387501996973e+01	3.05881087133300e+01	1.00141645024689e+03	3.05881087133300e+01	1
9	18	15	16	3.00004577186634e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.58957219693128e+00	2.17257941465087e+02	9.97121007710687e+02	2.17257941465087e+02	1
9	18	16	17	3.00001161541002e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.16220969382197e+00	8.32351006615480e+02	9.67366408550982e+02	8.32351006615480e+02	1
10	19	11	12	3.00001017108312e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	9.95186564371311e-01	9.47896765834602e+02	9.43334125769614e+02	9.47896765834602e+02	1
10	19	12	13	3.00002629704116e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.54321752863304e+00	3.89540398169264e+02	9.90685968734768e+02	3.89540398169264e+02	1
10	19	13	14	3.00082242954540e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	6.13161567854929e+01	1.26539514635736e+01	7.75891671896494e+02	1.26539514635736e+01	1
10	19	14	15	3.00042974026530e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.10052296874556e+01	2.32195925649787e+01	9.52124726376090e+02	2.32195925649787e+01	1
10	19	15	16	3.00027238964234e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.70764697397773e+01	3.78174702829592e+01	1.02396358975147e+03	3.78174702829592e+01	1
